DATE,HOUR,POOL,SWAP_COUNT,TOTAL_VOLUME_USD,MIN_DEPTH_USD,AVG_SLIPPAGE,MAX_SLIPPAGE,MAX_PRICE,MIN_PRICE,AVG_PRICE
2025-04-03 14:18:23.000,2025-04-03 14:00:00.000,DAI-USDC-USDT,2,299909.8,99978.45,0.0256,0.0375,0.9998629799,0.9996254416,0.9997442107
2025-04-03 13:12:23.000,2025-04-03 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,16042.66,16042.66,0.0262,0.0262,0.9997382323,0.9997382323,0.9997382323
2025-04-03 15:13:23.000,2025-04-03 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,742.16,742.16,0.0269,0.0269,0.9997305526,0.9997305526,0.9997305526
2025-04-03 12:52:35.000,2025-04-03 12:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,4853.39,4853.39,0.0144,0.0144,0.9998557813,0.9998557813,0.9998557813
2025-04-03 14:54:35.000,2025-04-03 14:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,497.84,497.84,0.0241,0.0241,0.9997589877,0.9997589877,0.9997589877
2025-04-03 18:42:35.000,2025-04-03 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,13054.52,4863.22,0.0099,0.0107,0.9999095291,0.9998925747,0.9999010519
2025-04-03 18:23:59.000,2025-04-03 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1768.45,1768.45,0.0102,0.0102,0.9998982211,0.9998982211,0.9998982211
2025-04-03 18:49:47.000,2025-04-03 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1999.3,1999.3,0.008,0.008,0.9999199752,0.9999199752,0.9999199752
2025-04-01 09:08:23.000,2025-04-01 09:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,3784.73,3784.73,0.0069,0.0069,1.000068699,1.000068699,1.000068699
2025-04-01 07:56:35.000,2025-04-01 07:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1367.5,1367.5,0.0088,0.0088,0.9999122525,0.9999122525,0.9999122525
2025-04-01 12:09:59.000,2025-04-01 12:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,5685.99,2029.71,0.0228,0.023,0.9997733923,0.9997702847,0.9997718385
2025-04-01 10:35:59.000,2025-04-01 10:00:00.000,RAI-DAI-3Crv-USDC-USDT,1,329.96,329.96,0.0969,0.0969,0.9990306555,0.9990306555,0.9990306555
2025-04-01 15:32:23.000,2025-04-01 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,9885.5,9885.5,0.0077,0.0077,0.9999231227,0.9999231227,0.9999231227
2025-04-01 14:06:35.000,2025-04-01 14:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,3429.4,3429.4,0.0058,0.0058,0.9999416825,0.9999416825,0.9999416825
2025-04-01 15:59:23.000,2025-04-01 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,5560.84,1951.49,0.0035,0.0039,1.000038789,1.000030746,1.000034768
2025-04-01 00:09:59.000,2025-04-01 00:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1385.56,1385.56,0.0115,0.0115,1.000115483,1.000115483,1.000115483
2025-04-01 00:51:23.000,2025-04-01 00:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,771.52,771.52,0.0311,0.0311,0.9996889741,0.9996889741,0.9996889741
2025-04-01 00:52:35.000,2025-04-01 00:00:00.000,DAI-USDC-USDT,1,2273.78,2273.78,0.0422,0.0422,0.9995778847,0.9995778847,0.9995778847
2025-04-01 02:13:11.000,2025-04-01 02:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,3,1046844.17,61400.99,0.0313,0.0392,1.0002843,0.9996075088,1.000051568
2025-04-01 01:06:35.000,2025-04-01 01:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,396.72,396.72,0.0202,0.0202,0.9997983668,0.9997983668,0.9997983668
2025-04-01 15:45:35.000,2025-04-01 15:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,823.21,823.21,0.2116,0.2116,1.002115913,1.002115913,1.002115913
2025-04-01 16:01:35.000,2025-04-01 16:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,658.89,658.89,0.0091,0.0091,0.9999089419,0.9999089419,0.9999089419
2025-04-01 17:12:47.000,2025-04-01 17:00:00.000,FRAX-USDC,1,301795.85,301795.85,0.0104,0.0104,0.9998961604,0.9998961604,0.9998961604
2025-04-01 15:53:59.000,2025-04-01 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,2019.06,2019.06,0.004,0.004,1.000039623,1.000039623,1.000039623
2025-04-01 18:08:11.000,2025-04-01 18:00:00.000,FRAX-USDC,1,4013.8,4013.8,0.0229,0.0229,0.999770817,0.999770817,0.999770817
2025-04-06 20:39:47.000,2025-04-06 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,3,46848.88,3819.01,0.0045,0.0047,1.000047134,1.000041124,1.000045011
2025-04-06 20:44:23.000,2025-04-06 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,8032.09,8032.09,0.0002,0.0002,0.99999751,0.99999751,0.99999751
2025-04-06 22:22:23.000,2025-04-06 22:00:00.000,FRAX-USDC,1,15425.49,15425.49,0.0328,0.0328,0.9996720253,0.9996720253,0.9996720253
2025-04-06 23:27:23.000,2025-04-06 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,7310.02,7310.02,0.0487,0.0487,0.9995131158,0.9995131158,0.9995131158
2025-04-06 19:44:59.000,2025-04-06 19:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,5493.21,5493.21,0.0164,0.0164,1.000163852,1.000163852,1.000163852
2025-04-03 12:09:35.000,2025-04-03 12:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,311.17,311.17,0.0064,0.0064,0.9999357285,0.9999357285,0.9999357285
2025-04-03 15:52:47.000,2025-04-03 15:00:00.000,RAI-DAI-3Crv-USDC-USDT,1,2340.73,2340.73,0.0026,0.0026,1.000025633,1.000025633,1.000025633
2025-04-03 12:49:35.000,2025-04-03 12:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,5574.64,5574.64,0.2687,0.2687,0.9973128585,0.9973128585,0.9973128585
2025-04-03 15:55:47.000,2025-04-03 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,290664.49,290664.49,0.0384,0.0384,0.9996164698,0.9996164698,0.9996164698
2025-04-06 20:43:59.000,2025-04-06 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,26073.73,26073.73,0.0114,0.0114,1.000114298,1.000114298,1.000114298
2025-04-06 23:23:59.000,2025-04-06 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,12721.59,12721.59,0.0401,0.0401,0.9995991871,0.9995991871,0.9995991871
2025-04-06 23:28:23.000,2025-04-06 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,7332.64,7332.64,0.0496,0.0496,0.9995037126,0.9995037126,0.9995037126
2025-04-06 23:07:11.000,2025-04-06 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,5166.99,5166.99,0.0321,0.0321,0.9996787814,0.9996787814,0.9996787814
2025-04-06 23:18:23.000,2025-04-06 23:00:00.000,DAI-USDC-USDT,1,21029.01,21029.01,0.0397,0.0397,0.9996034836,0.9996034836,0.9996034836
2025-04-06 23:00:35.000,2025-04-06 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,3356.09,3356.09,0.0101,0.0101,1.000101313,1.000101313,1.000101313
2025-04-06 23:26:59.000,2025-04-06 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,41965.63,41965.63,0.0475,0.0475,0.9995249621,0.9995249621,0.9995249621
2025-04-06 04:25:11.000,2025-04-06 04:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,580.7,580.7,0.0207,0.0207,0.9997933742,0.9997933742,0.9997933742
2025-04-06 22:58:35.000,2025-04-06 22:00:00.000,DAI-USDC-USDT,1,11589.28,11589.28,0.0349,0.0349,0.9996514627,0.9996514627,0.9996514627
2025-04-06 06:40:47.000,2025-04-06 06:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2501.34,2501.34,0.0032,0.0032,0.9999680177,0.9999680177,0.9999680177
2025-04-01 06:45:23.000,2025-04-01 06:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1731.28,1731.28,0.0254,0.0254,0.9997458851,0.9997458851,0.9997458851
2025-04-01 05:40:35.000,2025-04-01 05:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,4423.5,1966.81,0.0091,0.0092,0.9999104526,0.9999084854,0.999909469
2025-04-01 06:51:23.000,2025-04-01 06:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,5454.2,2147.93,0.0103,0.0103,0.9998975811,0.9998971704,0.9998973757
2025-04-01 07:11:35.000,2025-04-01 07:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1937.23,1937.23,0.0072,0.0072,1.000072271,1.000072271,1.000072271
2025-04-01 07:15:59.000,2025-04-01 07:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,83818.92,83818.92,0.0102,0.0102,0.9998983575,0.9998983575,0.9998983575
2025-04-01 06:29:35.000,2025-04-01 06:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,1999.41,1999.41,0.017,0.017,0.9998299643,0.9998299643,0.9998299643
2025-04-01 04:12:35.000,2025-04-01 04:00:00.000,FRAX-USDC,1,459.98,459.98,0.0087,0.0087,1.000086964,1.000086964,1.000086964
2025-04-01 06:31:47.000,2025-04-01 06:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,2379.54,2379.54,0.0118,0.0118,0.9998823371,0.9998823371,0.9998823371
2025-04-01 05:14:35.000,2025-04-01 05:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,220.81,220.81,0.0272,0.0272,0.9997283101,0.9997283101,0.9997283101
2025-04-02 09:52:47.000,2025-04-02 09:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,5,84154.18,2298.77,0.5672,0.7672,1.007672018,0.9926907149,1.002747881
2025-04-02 10:33:11.000,2025-04-02 10:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,2212.84,2212.84,0.0036,0.0036,0.999963848,0.999963848,0.999963848
2025-04-02 04:05:23.000,2025-04-02 04:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,402.24,402.24,0.0199,0.0199,0.9998011335,0.9998011335,0.9998011335
2025-04-02 05:33:59.000,2025-04-02 05:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,3,3669.59,223.29,0.0092,0.0095,0.9999104344,0.9999047658,0.9999080418
2025-04-02 05:18:59.000,2025-04-02 05:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1755.65,1755.65,0.0011,0.0011,1.000011392,1.000011392,1.000011392
2025-04-02 06:05:59.000,2025-04-02 06:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1760.7,1760.7,0.0091,0.0091,0.9999091312,0.9999091312,0.9999091312
2025-04-02 06:41:23.000,2025-04-02 06:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,2945.64,1260.77,0.0204,0.0206,0.9997982244,0.9997937981,0.9997960112
2025-04-02 07:09:23.000,2025-04-02 07:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,1146.25,1146.25,0.277,0.277,0.997229579,0.997229579,0.997229579
2025-04-02 07:00:23.000,2025-04-02 07:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,6318.73,6318.73,0.0035,0.0035,1.000034818,1.000034818,1.000034818
2025-04-02 05:48:35.000,2025-04-02 05:00:00.000,DAI-USDC-USDT,1,19962.94,19962.94,0.0481,0.0481,0.9995192245,0.9995192245,0.9995192245
2025-04-02 21:40:47.000,2025-04-02 21:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,5241.6,5241.6,0.0137,0.0137,0.9998626468,0.9998626468,0.9998626468
2025-04-02 08:33:47.000,2025-04-02 08:00:00.000,DAI-USDC-USDT,1,599896.58,599896.58,0.0173,0.0173,1.000173178,1.000173178,1.000173178
2025-04-02 09:34:35.000,2025-04-02 09:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,18435.57,18435.57,0.0038,0.0038,0.9999620306,0.9999620306,0.9999620306
2025-04-02 09:06:11.000,2025-04-02 09:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,291.28,291.28,0.0137,0.0137,0.9998626845,0.9998626845,0.9998626845
2025-04-02 14:57:59.000,2025-04-02 14:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,3192.05,3192.05,0.0069,0.0069,0.9999310811,0.9999310811,0.9999310811
2025-04-02 18:49:35.000,2025-04-02 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,28210.11,28210.11,0.0162,0.0162,0.99983766,0.99983766,0.99983766
2025-04-02 14:35:59.000,2025-04-02 14:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,4,284619.44,809.08,0.4952,0.9188,1.009188209,0.9914334717,1.00066878
2025-04-02 19:03:11.000,2025-04-02 19:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,338.65,338.65,0.0059,0.0059,1.00005906,1.00005906,1.00005906
2025-04-02 23:14:11.000,2025-04-02 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,6766.93,6766.93,0.0121,0.0121,0.9998788298,0.9998788298,0.9998788298
2025-04-02 13:58:47.000,2025-04-02 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,3,25584.68,1865.89,0.0073,0.0075,0.9999285277,0.9999249716,0.9999269353
2025-04-02 13:58:35.000,2025-04-02 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1387.3,1387.3,0.0173,0.0173,0.9998270171,0.9998270171,0.9998270171
2025-04-02 14:41:35.000,2025-04-02 14:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,8943.22,3158.32,0.0139,0.0139,0.9998617185,0.9998606951,0.9998612068
2025-04-02 22:38:59.000,2025-04-02 22:00:00.000,RAI-DAI-3Crv-USDC-USDT,1,988.46,988.46,0.569,0.569,0.9943103866,0.9943103866,0.9943103866
2025-04-02 14:36:11.000,2025-04-02 14:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,3198.92,3198.92,0.0125,0.0125,0.9998749656,0.9998749656,0.9998749656
2025-04-02 22:54:23.000,2025-04-02 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,4303.26,4303.26,0.0056,0.0056,1.000055773,1.000055773,1.000055773
2025-04-02 20:30:11.000,2025-04-02 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,855.07,855.07,0.0117,0.0117,0.9998830573,0.9998830573,0.9998830573
2025-04-02 13:00:59.000,2025-04-02 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,84047.54,4060.66,0.0125,0.0128,0.9998779874,0.9998719502,0.9998749688
2025-04-02 22:05:23.000,2025-04-02 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,3906.24,3906.24,0.001,0.001,1.00001024,1.00001024,1.00001024
2025-04-02 22:28:23.000,2025-04-02 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,505911.45,5930.76,0.0173,0.029,1.000056764,0.9997100286,0.9998833962
2025-04-02 18:36:59.000,2025-04-02 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,866.03,866.03,0.0069,0.0069,0.9999307207,0.9999307207,0.9999307207
2025-04-02 22:53:47.000,2025-04-02 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,6792.82,1161.57,0.0122,0.0124,0.9998794807,0.9998757014,0.9998775911
2025-04-02 12:42:47.000,2025-04-02 12:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1616.79,1616.79,0.0087,0.0087,0.9999134124,0.9999134124,0.9999134124
2025-04-02 20:01:35.000,2025-04-02 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,676.91,676.91,0.003,0.003,0.9999704544,0.9999704544,0.9999704544
2025-04-02 02:51:59.000,2025-04-02 02:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,3,6643.35,408.56,1.2012,1.7773,1.017773425,1.000581813,1.012011708
2025-04-02 03:51:11.000,2025-04-02 03:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,574.83,574.83,0.0244,0.0244,0.9997564794,0.9997564794,0.9997564794
2025-04-02 23:06:47.000,2025-04-02 23:00:00.000,FRAX-USDC,1,816.57,816.57,0.0073,0.0073,0.9999265246,0.9999265246,0.9999265246
2025-04-04 18:08:23.000,2025-04-04 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1375.92,1375.92,0.0058,0.0058,0.9999418588,0.9999418588,0.9999418588
2025-04-04 17:54:23.000,2025-04-04 17:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,4499.95,2004.4,0.0182,0.0184,1.000184345,1.000179621,1.000181983
2025-04-04 15:48:11.000,2025-04-04 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,3245.01,3245.01,0.0277,0.0277,0.9997226895,0.9997226895,0.9997226895
2025-04-04 18:49:47.000,2025-04-04 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,2018.39,2018.39,0.0168,0.0168,0.9998315631,0.9998315631,0.9998315631
2025-04-04 16:39:59.000,2025-04-04 16:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,290.69,290.69,0.0069,0.0069,0.9999312006,0.9999312006,0.9999312006
2025-04-04 17:27:23.000,2025-04-04 17:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2471.52,2471.52,0.0243,0.0243,0.9997572639,0.9997572639,0.9997572639
2025-04-04 18:03:35.000,2025-04-04 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1999.58,1999.58,0.018,0.018,0.9998199784,0.9998199784,0.9998199784
2025-04-04 16:56:59.000,2025-04-04 16:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1606.41,1606.41,0.0087,0.0087,0.9999128529,0.9999128529,0.9999128529
2025-04-04 17:35:35.000,2025-04-04 17:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2565.99,2565.99,0.0288,0.0288,0.9997116539,0.9997116539,0.9997116539
2025-04-04 17:36:59.000,2025-04-04 17:00:00.000,FRAX-USDC,2,4478.45,856.81,0.0306,0.0309,1.0003093,1.000303497,1.000306399
2025-04-04 17:52:59.000,2025-04-04 17:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2260.05,2260.05,0.0097,0.0097,1.000097348,1.000097348,1.000097348
2025-04-04 17:35:47.000,2025-04-04 17:00:00.000,DAI-USDC-USDT,1,7407.93,7407.93,0.0067,0.0067,0.999932507,0.999932507,0.999932507
2025-04-04 17:50:23.000,2025-04-04 17:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,11210.55,11210.55,0.0383,0.0383,0.9996165063,0.9996165063,0.9996165063
2025-04-04 16:21:23.000,2025-04-04 16:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,2371.04,2371.04,0.0084,0.0084,0.9999156524,0.9999156524,0.9999156524
2025-04-04 18:02:11.000,2025-04-04 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1538.6,1538.6,0.0078,0.0078,0.9999220101,0.9999220101,0.9999220101
2025-04-04 18:05:59.000,2025-04-04 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,4970.33,1663.18,0.0027,0.003,0.99997595,0.9999697629,0.9999728565
2025-04-05 01:22:35.000,2025-04-05 01:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,338.39,338.39,0.065,0.065,0.9993500739,0.9993500739,0.9993500739
2025-04-06 07:30:11.000,2025-04-06 07:00:00.000,DAI-USDC-USDT,1,13994.9,13994.9,0.0151,0.0151,0.9998485277,0.9998485277,0.9998485277
2025-04-06 07:14:11.000,2025-04-06 07:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1850.22,1850.22,0.0086,0.0086,1.00008648,1.00008648,1.00008648
2025-04-06 20:36:47.000,2025-04-06 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,57464.27,57464.27,0.0299,0.0299,0.9997010763,0.9997010763,0.9997010763
2025-04-06 23:29:11.000,2025-04-06 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,59949.84,59949.84,0.051,0.051,0.9994897035,0.9994897035,0.9994897035
2025-04-06 21:42:11.000,2025-04-06 21:00:00.000,DAI-USDC-USDT,1,33313.48,33313.48,0.0215,0.0215,0.9997850951,0.9997850951,0.9997850951
2025-04-06 23:32:23.000,2025-04-06 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,9343.26,1981.31,0.0535,0.0535,0.9994651435,0.9994649589,0.9994650512
2025-04-06 17:00:35.000,2025-04-06 17:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,82035.07,82035.07,0.0297,0.0297,1.000297234,1.000297234,1.000297234
2025-04-06 18:19:23.000,2025-04-06 18:00:00.000,RAI-DAI-3Crv-USDC-USDT,1,2280.91,2280.91,4.8636,4.8636,0.9513636986,0.9513636986,0.9513636986
2025-04-06 23:35:35.000,2025-04-06 23:00:00.000,USDC-USDT,1,7991.05,7991.05,0.0138,0.0138,0.9998623555,0.9998623555,0.9998623555
2025-04-06 19:01:35.000,2025-04-06 19:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,106578.45,42409.31,0.0332,0.0338,0.9996746629,0.9996619239,0.9996682934
2025-04-06 22:05:11.000,2025-04-06 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,26227,26227,0.0101,0.0101,0.9998993454,0.9998993454,0.9998993454
2025-04-06 18:12:59.000,2025-04-06 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,18086.42,18086.42,0.0469,0.0469,0.9995312498,0.9995312498,0.9995312498
2025-04-06 19:20:47.000,2025-04-06 19:00:00.000,FRAX-USDC,1,349801.67,349801.67,0.0108,0.0108,1.00010801,1.00010801,1.00010801
2025-04-06 20:35:23.000,2025-04-06 20:00:00.000,DAI-USDC-USDT,1,85676.1,85676.1,0.0027,0.0027,0.9999733885,0.9999733885,0.9999733885
2025-04-06 17:35:35.000,2025-04-06 17:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,3,11971.25,999.17,0.0745,0.0749,0.9992596594,0.999251387,0.9992549958
2025-04-06 23:40:47.000,2025-04-06 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,20806.8,20806.8,0.0623,0.0623,0.9993773206,0.9993773206,0.9993773206
2025-04-06 00:06:11.000,2025-04-06 00:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1291.08,1291.08,0.0217,0.0217,0.9997831508,0.9997831508,0.9997831508
2025-04-06 17:42:59.000,2025-04-06 17:00:00.000,FRAX-USDC,1,2048.23,2048.23,0.0088,0.0088,1.000087885,1.000087885,1.000087885
2025-04-06 04:09:35.000,2025-04-06 04:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2504.62,2504.62,0,0,1,1,1
2025-04-01 23:07:35.000,2025-04-01 23:00:00.000,FRAX-USDC,1,216.98,216.98,0,0,1,1,1
2025-04-01 20:58:23.000,2025-04-01 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,4649.4,649.97,0.0128,0.0225,1.000030771,0.9997749932,0.9999028822
2025-04-02 22:07:11.000,2025-04-02 22:00:00.000,DAI-USDC-USDT,1,110491.2,110491.2,0.0561,0.0561,0.9994390267,0.9994390267,0.9994390267
2025-04-02 14:10:59.000,2025-04-02 14:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1286.1,1286.1,0.0093,0.0093,0.999906699,0.999906699,0.999906699
2025-04-02 11:55:47.000,2025-04-02 11:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,4007.38,4007.38,0.001,0.001,0.9999900185,0.9999900185,0.9999900185
2025-04-02 19:42:35.000,2025-04-02 19:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1003.16,1003.16,0.008,0.008,1.000079751,1.000079751,1.000079751
2025-04-02 13:42:47.000,2025-04-02 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2797.02,2797.02,0.0072,0.0072,0.9999284979,0.9999284979,0.9999284979
2025-04-02 20:18:23.000,2025-04-02 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,557.2,557.2,0.0072,0.0072,0.9999282151,0.9999282151,0.9999282151
2025-04-02 22:25:59.000,2025-04-02 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2256.93,2256.93,0.0275,0.0275,0.9997253283,0.9997253283,0.9997253283
2025-04-02 20:17:47.000,2025-04-02 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,8293.64,8293.64,0.0039,0.0039,0.999961417,0.999961417,0.999961417
2025-04-02 21:22:47.000,2025-04-02 21:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1389.9,1389.9,0.0115,0.0115,0.9998848904,0.9998848904,0.9998848904
2025-04-02 22:34:35.000,2025-04-02 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,4199.54,4199.54,0.0095,0.0095,0.999904756,0.999904756,0.999904756
2025-04-02 20:22:59.000,2025-04-02 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2880.78,2880.78,0.0083,0.0083,0.9999166927,0.9999166927,0.9999166927
2025-04-02 20:37:35.000,2025-04-02 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,2088.36,2088.36,0.0077,0.0077,0.9999233878,0.9999233878,0.9999233878
2025-04-02 15:46:11.000,2025-04-02 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2725.9,2725.9,0.0059,0.0059,0.9999413055,0.9999413055,0.9999413055
2025-04-02 14:51:23.000,2025-04-02 14:00:00.000,DAI-USDC-USDT,1,1295.76,1295.76,0.0247,0.0247,0.9997530712,0.9997530712,0.9997530712
2025-04-02 19:13:59.000,2025-04-02 19:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,862.76,862.76,0.0046,0.0046,1.000046364,1.000046364,1.000046364
2025-04-02 21:28:35.000,2025-04-02 21:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,10932.72,10932.72,0.0128,0.0128,0.9998719522,0.9998719522,0.9998719522
2025-04-02 22:13:11.000,2025-04-02 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,265.53,265.53,0.0075,0.0075,1.000075324,1.000075324,1.000075324
2025-04-02 18:09:23.000,2025-04-02 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,192814.81,192814.81,0.0148,0.0148,0.9998524081,0.9998524081,0.9998524081
2025-04-02 19:18:35.000,2025-04-02 19:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,452.68,452.68,0.0088,0.0088,1.000088367,1.000088367,1.000088367
