,blockchain,dex,pool,pool_id,date,Spread,swap_count,volume,order_size,pool_type,order_size_bin,volume_bin,Trade_size,trade_size_bin
638,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-27,3.17,12,31075.52061,1295.024694,Stable Pair,1k–5k,≤100k,2589.6267175,≤10k
639,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-05-28,718.38,39,1596139.752,20527.68582,Stable Pair,10k–25k,1M–5M,40926.66030769231,10k–50k
640,ethereum,uniswap,DAI-LUSD,0x16980c16811bde2b3358c1ce4341541a4c772ec9,2023-06-12,77.42,11,59301.44454,2694.15847,Stable Pair,1k–5k,≤100k,5391.040412727272,≤10k
641,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-06-01,1.0,147,13045807.34,44375.68373,Stable Pair,25k–50k,10M–50M,88746.98870748299,50k–100k
642,ethereum,uniswap,FRAX-USDT,0xc2a856c3aff2110c1171b8f942256d40e980c726,2023-05-12,12.629999999999999,11,95405.75474,4337.485676,Stable Pair,1k–5k,≤100k,8673.250430909091,≤10k
643,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-28,1.01,203,14859170.48,36600.77058,Stable Pair,25k–50k,10M–50M,73197.88413793103,50k–100k
644,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-14,4.22,43,1380746.721,16055.84732,Stable Pair,10k–25k,1M–5M,32110.388860465115,10k–50k
645,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-05-15,826.0300000000001,32,2181697.574,34134.0352,Stable Pair,25k–50k,1M–5M,68178.0491875,50k–100k
646,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-13,0.9900000000000001,245,40085821.26,81811.85922,Stable Pair,50k–100k,10M–50M,163615.59697959182,100k–200k
647,ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-05-12,5.390000000000001,47,2575935.762,27404.35451,Stable Pair,25k–50k,1M–5M,54807.14387234043,50k–100k
648,ethereum,uniswap,GUSD-USDC,0x5aa1356999821b533ec5d9f79c23b8cb7c295c61,2023-05-17,5.94,35,564345.8528,8063.629875,Stable Pair,5k–10k,500k–1M,16124.167222857142,10k–50k
649,ethereum,uniswap,BUSD-USDT,0xd5ad5ec825cac700d7deafe3102dc2b6da6d195d,2023-06-07,18.060000000000002,19,749501.3838,19728.93546,Stable Pair,10k–25k,500k–1M,39447.44125263158,10k–50k
650,ethereum,sushiswap,ANGLE-EURA,0x1f4c763bde1d4832b3ea0640e66da00b98831355,2023-06-11,248720.53999999998,17,1461318.598,22994.13437,Stable Pair,10k–25k,1M–5M,85959.91752941176,50k–100k
651,ethereum,sushiswap,ANGLE-EURA,0x1f4c763bde1d4832b3ea0640e66da00b98831355,2023-06-09,211506.73,18,2907449.611,80969.31733,Stable Pair,50k–100k,1M–5M,161524.97838888888,100k–200k
652,ethereum,sushiswap,ANGLE-EURA,0x1f4c763bde1d4832b3ea0640e66da00b98831355,2023-06-01,170472.28,11,1498015.894,70483.15408,Stable Pair,50k–100k,1M–5M,136183.2630909091,100k–200k
653,ethereum,sushiswap,ANGLE-EURA,0x1f4c763bde1d4832b3ea0640e66da00b98831355,2023-05-14,305650.25,19,723893.253,10749.56629,Stable Pair,10k–25k,500k–1M,38099.64489473684,10k–50k
654,ethereum,sushiswap,USDC-USDT,0xfa6e8e97ececdc36302eca534f63439b1e79487b,2023-06-12,15.310000000000002,12,145286.6548,6053.949189,Stable Pair,5k–10k,100k–500k,12107.221233333332,10k–50k
655,ethereum,sushiswap,USDC-USDT,0xfa6e8e97ececdc36302eca534f63439b1e79487b,2023-06-08,15.42,19,177837.5054,4679.366953,Stable Pair,1k–5k,100k–500k,9359.868705263158,≤10k
656,ethereum,sushiswap,ANGLE-EURA,0x1f4c763bde1d4832b3ea0640e66da00b98831355,2023-06-04,34020.79,14,826319.4135,55099.11973,Stable Pair,50k–100k,500k–1M,59022.81525,50k–100k
657,ethereum,balancer,DAI-USDC,0x79c58f70905f734641735bc61e45c19dd9ad60bc,2023-06-12,2.18,13,5757886.2,221462.8523,Stable Pair,100k–250k,5M–10M,442914.3230769231,400k–500k
658,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-17,1.79,18,229588.6555,6377.016745,Stable Pair,5k–10k,100k–500k,12754.925305555555,10k–50k
659,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-06,0.53,11,254953.5228,11589.08426,Stable Pair,10k–25k,100k–500k,23177.592981818183,10k–50k
660,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-13,3.71,14,104594.2124,3734.814262,Stable Pair,1k–5k,100k–500k,7471.015171428572,≤10k
661,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-15,3.29,12,140724.4945,5864.445826,Stable Pair,5k–10k,100k–500k,11727.041208333334,10k–50k
662,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-27,4.87,24,179172.0223,3736.570258,Stable Pair,1k–5k,100k–500k,7465.500929166667,≤10k
663,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-26,5.37,13,2549806.286,98071.8347,Stable Pair,50k–100k,1M–5M,196138.94507692306,100k–200k
664,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-18,3.4000000000000004,16,201845.773,6317.250341,Stable Pair,5k–10k,100k–500k,12615.3608125,10k–50k
665,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-18,2.37,13,2422012.773,93144.76327,Stable Pair,50k–100k,1M–5M,186308.67484615385,100k–200k
666,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-29,5.949999999999999,13,2551928.867,98153.53507,Stable Pair,50k–100k,1M–5M,196302.22053846155,100k–200k
667,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-29,106.62,15,5247699.673,174921.7123,Stable Pair,100k–250k,5M–10M,349846.6448666667,300k–400k
668,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-20,92.29,11,248386.2184,11830.39948,Stable Pair,10k–25k,100k–500k,22580.56530909091,10k–50k
669,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-12,4.8,11,268905.5669,12223.53027,Stable Pair,10k–25k,100k–500k,24445.960627272725,10k–50k
670,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-09,0.6,16,216970.3063,6780.332732,Stable Pair,5k–10k,100k–500k,13560.64414375,10k–50k
671,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-12,215.63,13,2597257.661,99999.791,Stable Pair,50k–100k,1M–5M,199789.05084615384,100k–200k
672,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-03,3.09,13,291281.721,11204.27172,Stable Pair,10k–25k,100k–500k,22406.286230769234,10k–50k
673,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-07,9.11,16,2522944.25,78843.97396,Stable Pair,50k–100k,1M–5M,157684.015625,100k–200k
674,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-10,23.25,19,4455646.528,117211.8842,Stable Pair,100k–250k,1M–5M,234507.712,200k–300k
675,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-13,28.689999999999998,13,3146839.325,121036.1431,Stable Pair,100k–250k,1M–5M,242064.56346153846,200k–300k
676,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-09,6.529999999999999,13,2051943.611,78923.08855,Stable Pair,50k–100k,1M–5M,157841.81623076924,100k–200k
677,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-14,3.6700000000000004,16,75787.9262,2368.635099,Stable Pair,1k–5k,≤100k,4736.7453875,≤10k
678,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-02,1.53,14,167020.2637,5965.29808,Stable Pair,5k–10k,100k–500k,11930.018835714287,10k–50k
679,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-17,16.23,16,2915861.985,91122.8357,Stable Pair,50k–100k,1M–5M,182241.3740625,100k–200k
680,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-25,0.64,12,345564.9336,14398.95807,Stable Pair,10k–25k,100k–500k,28797.0778,10k–50k
681,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-10,33.2,15,274807.5167,9217.950681,Stable Pair,5k–10k,100k–500k,18320.501113333332,10k–50k
682,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-22,8.3,13,2752004.917,105838.2615,Stable Pair,100k–250k,1M–5M,211692.6859230769,200k–300k
683,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-02,1.27,13,149617.6282,5754.81385,Stable Pair,5k–10k,100k–500k,11509.048323076924,10k–50k
684,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-25,0.27999999999999997,18,185764.4619,5160.165154,Stable Pair,5k–10k,100k–500k,10320.247883333333,10k–50k
685,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-10,0.6,17,486822.355,14318.73907,Stable Pair,10k–25k,100k–500k,28636.609117647058,10k–50k
686,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-27,0.61,13,125617.8006,4831.589229,Stable Pair,1k–5k,100k–500k,9662.90773846154,≤10k
687,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-24,1.24,12,233065.947,9710.992306,Stable Pair,5k–10k,100k–500k,19422.162249999998,10k–50k
688,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-28,1.32,16,111770.3636,3493.04806,Stable Pair,1k–5k,100k–500k,6985.647725,≤10k
689,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-31,3.9,14,2476694.718,88455.5796,Stable Pair,50k–100k,1M–5M,176906.76557142855,100k–200k
690,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-08,1293.59,15,2909800.969,96995.79006,Stable Pair,50k–100k,1M–5M,193986.73126666667,100k–200k
691,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-26,10.99,14,2774225.975,99081.93743,Stable Pair,50k–100k,1M–5M,198158.99821428573,100k–200k
692,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-07,0.66,11,55469.5101,2521.449525,Stable Pair,1k–5k,≤100k,5042.682736363637,≤10k
693,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-05,2.21,11,298995.9392,13589.90172,Stable Pair,10k–25k,100k–500k,27181.449018181822,10k–50k
694,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-22,38.279999999999994,16,368672.8203,11529.15595,Stable Pair,10k–25k,100k–500k,23042.05126875,10k–50k
695,ethereum,balancer,USDC-USDT,0x79c58f70905f734641735bc61e45c19dd9ad60bc,2023-06-10,29.29,13,12636654.08,485971.1159,Stable Pair,250k–1M,10M–50M,972050.3138461539,750k–1M
696,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-12,4.38,14,50943.95202,1819.128089,Stable Pair,1k–5k,≤100k,3638.8537157142855,≤10k
697,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-21,0.5700000000000001,11,269859.8131,12266.68624,Stable Pair,10k–25k,100k–500k,24532.710281818185,10k–50k
698,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-29,4.2700000000000005,18,190741.5852,5303.909768,Stable Pair,5k–10k,100k–500k,10596.754733333333,10k–50k
699,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-24,64.28,18,5588332.184,155221.0452,Stable Pair,100k–250k,5M–10M,310462.8991111111,300k–400k
700,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-31,6.15,14,2514422.003,89803.0486,Stable Pair,50k–100k,1M–5M,179601.57164285713,100k–200k
701,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-26,0.5,12,84161.68736,3506.935679,Stable Pair,1k–5k,≤100k,7013.473946666666,≤10k
702,ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-05-21,24.3,28,232505.8989,4154.740277,Stable Pair,1k–5k,100k–500k,8303.782103571428,≤10k
703,ethereum,balancer,bb-a-DAI-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-09,3.05,11,19098183.3,868093.4235,Stable Pair,250k–1M,10M–50M,1736198.481818182,>1M
704,ethereum,balancer,bb-a-DAI-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-07,2.0,11,12697451.24,577162.3303,Stable Pair,250k–1M,10M–50M,1154313.749090909,>1M
705,ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-11,2.35,14,9935426.885,354830.0063,Stable Pair,250k–1M,5M–10M,709673.3489285714,500k–750k
706,ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-08,7.75,33,73021426.02,1106147.791,Stable Pair,>1M,50M–100M,2212770.4854545454,>1M
707,ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-09,20.62,43,168157776.1,1955324.83,Stable Pair,>1M,>100M,3910645.955813953,>1M
708,ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-12,20.06,47,120609447.7,1283058.569,Stable Pair,>1M,>100M,2566158.461702128,>1M
709,ethereum,balancer,bb-a-DAI-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-08,15.709999999999999,12,18333081.16,764553.4528,Stable Pair,250k–1M,10M–50M,1527756.7633333334,>1M
710,ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-06-04,18.08,14,458679.7247,16392.74501,Stable Pair,10k–25k,100k–500k,32762.83747857143,10k–50k
711,ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-06-10,25.41,11,181573.3201,8263.36272,Stable Pair,5k–10k,100k–500k,16506.665463636364,10k–50k
712,ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-10,3.81,34,17191506.26,252799.3607,Stable Pair,250k–1M,10M–50M,505632.53705882357,500k–750k
713,ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-06-12,19.03,11,423565.1868,19242.81791,Stable Pair,10k–25k,100k–500k,38505.92607272728,10k–50k
714,ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-05,2.98,12,8674948.829,361463.191,Stable Pair,250k–1M,5M–10M,722912.4024166666,500k–750k
715,ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-05-31,18.740000000000002,13,270769.2566,10424.20978,Stable Pair,10k–25k,100k–500k,20828.404353846156,10k–50k
716,ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-06,4.7,15,16623761.94,554155.1983,Stable Pair,250k–1M,10M–50M,1108250.7959999999,>1M
717,ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-07,5.72,29,32196325.02,555103.0336,Stable Pair,250k–1M,10M–50M,1110218.104137931,>1M
718,ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-05-31,18.740000000000002,13,270769.2566,10424.20978,Stable Pair,10k–25k,100k–500k,20828.404353846156,10k–50k
719,ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-06,4.7,15,16623761.94,554155.1983,Stable Pair,250k–1M,10M–50M,1108250.7959999999,>1M
720,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-27,0.61,13,125617.8006,4831.589229,Stable Pair,1k–5k,100k–500k,9662.90773846154,≤10k
721,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-24,1.24,12,233065.947,9710.992306,Stable Pair,5k–10k,100k–500k,19422.162249999998,10k–50k
722,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-13,3.71,14,104594.2124,3734.814262,Stable Pair,1k–5k,100k–500k,7471.015171428572,≤10k
723,ethereum,balancer,DAI-USDC,0x79c58f70905f734641735bc61e45c19dd9ad60bc,2023-06-12,2.18,13,5757886.2,221462.8523,Stable Pair,100k–250k,5M–10M,442914.3230769231,400k–500k
724,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-10,0.6,17,486822.355,14318.73907,Stable Pair,10k–25k,100k–500k,28636.609117647058,10k–50k
725,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-15,3.29,12,140724.4945,5864.445826,Stable Pair,5k–10k,100k–500k,11727.041208333334,10k–50k
726,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-27,4.87,24,179172.0223,3736.570258,Stable Pair,1k–5k,100k–500k,7465.500929166667,≤10k
727,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-26,5.37,13,2549806.286,98071.8347,Stable Pair,50k–100k,1M–5M,196138.94507692306,100k–200k
728,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-25,0.27999999999999997,18,185764.4619,5160.165154,Stable Pair,5k–10k,100k–500k,10320.247883333333,10k–50k
729,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-02,1.27,13,149617.6282,5754.81385,Stable Pair,5k–10k,100k–500k,11509.048323076924,10k–50k
730,ethereum,balancer,DAI-R,0x20a61b948e33879ce7f23e535cc7baa3bc66c5a9,2023-06-12,89.48,37,11662318.72,157764.2914,Stable Pair,100k–250k,10M–50M,315197.80324324325,300k–400k
731,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-22,8.3,13,2752004.917,105838.2615,Stable Pair,100k–250k,1M–5M,211692.6859230769,200k–300k
732,ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-05-21,24.3,28,232505.8989,4154.740277,Stable Pair,1k–5k,100k–500k,8303.782103571428,≤10k
733,ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-08,7.75,33,73021426.02,1106147.791,Stable Pair,>1M,50M–100M,2212770.4854545454,>1M
734,ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-06-04,18.08,14,458679.7247,16392.74501,Stable Pair,10k–25k,100k–500k,32762.83747857143,10k–50k
735,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-17,1.79,18,229588.6555,6377.016745,Stable Pair,5k–10k,100k–500k,12754.925305555555,10k–50k
736,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-06,0.53,11,254953.5228,11589.08426,Stable Pair,10k–25k,100k–500k,23177.592981818183,10k–50k
737,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-03,3.09,13,291281.721,11204.27172,Stable Pair,10k–25k,100k–500k,22406.286230769234,10k–50k
738,ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-05,2.98,12,8674948.829,361463.191,Stable Pair,250k–1M,5M–10M,722912.4024166666,500k–750k
739,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-07,9.11,16,2522944.25,78843.97396,Stable Pair,50k–100k,1M–5M,157684.015625,100k–200k
740,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-12,215.63,13,2597257.661,99999.791,Stable Pair,50k–100k,1M–5M,199789.05084615384,100k–200k
741,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-09,0.6,16,216970.3063,6780.332732,Stable Pair,5k–10k,100k–500k,13560.64414375,10k–50k
742,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-20,92.29,11,248386.2184,11830.39948,Stable Pair,10k–25k,100k–500k,22580.56530909091,10k–50k
743,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-12,4.8,11,268905.5669,12223.53027,Stable Pair,10k–25k,100k–500k,24445.960627272725,10k–50k
744,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-21,0.5700000000000001,11,269859.8131,12266.68624,Stable Pair,10k–25k,100k–500k,24532.710281818185,10k–50k
745,ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-07,5.72,29,32196325.02,555103.0336,Stable Pair,250k–1M,10M–50M,1110218.104137931,>1M
746,ethereum,balancer,DAI-R,0x20a61b948e33879ce7f23e535cc7baa3bc66c5a9,2023-06-10,47.31,30,11617503.13,193778.6013,Stable Pair,100k–250k,10M–50M,387250.1043333334,300k–400k
747,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-17,16.23,16,2915861.985,91122.8357,Stable Pair,50k–100k,1M–5M,182241.3740625,100k–200k
748,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-02,1.53,14,167020.2637,5965.29808,Stable Pair,5k–10k,100k–500k,11930.018835714287,10k–50k
749,ethereum,balancer,USDC-USDT,0x79c58f70905f734641735bc61e45c19dd9ad60bc,2023-06-10,29.29,13,12636654.08,485971.1159,Stable Pair,250k–1M,10M–50M,972050.3138461539,750k–1M
750,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-18,3.4000000000000004,16,201845.773,6317.250341,Stable Pair,5k–10k,100k–500k,12615.3608125,10k–50k
751,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-12,4.38,14,50943.95202,1819.128089,Stable Pair,1k–5k,≤100k,3638.8537157142855,≤10k
752,ethereum,balancer,DAI-R,0x20a61b948e33879ce7f23e535cc7baa3bc66c5a9,2023-06-07,18.9,14,2489039.735,88875.99936,Stable Pair,50k–100k,1M–5M,177788.5525,100k–200k
753,ethereum,balancer,bb-a-DAI-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-09,3.05,11,19098183.3,868093.4235,Stable Pair,250k–1M,10M–50M,1736198.481818182,>1M
754,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-29,5.949999999999999,13,2551928.867,98153.53507,Stable Pair,50k–100k,1M–5M,196302.22053846155,100k–200k
755,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-18,2.37,13,2422012.773,93144.76327,Stable Pair,50k–100k,1M–5M,186308.67484615385,100k–200k
756,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-29,106.62,15,5247699.673,174921.7123,Stable Pair,100k–250k,5M–10M,349846.6448666667,300k–400k
757,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-22,38.279999999999994,16,368672.8203,11529.15595,Stable Pair,10k–25k,100k–500k,23042.05126875,10k–50k
758,ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-12,20.06,47,120609447.7,1283058.569,Stable Pair,>1M,>100M,2566158.461702128,>1M
759,ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-09,20.62,43,168157776.1,1955324.83,Stable Pair,>1M,>100M,3910645.955813953,>1M
760,ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-06-12,19.03,11,423565.1868,19242.81791,Stable Pair,10k–25k,100k–500k,38505.92607272728,10k–50k
761,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-05,2.21,11,298995.9392,13589.90172,Stable Pair,10k–25k,100k–500k,27181.449018181822,10k–50k
762,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-07,0.66,11,55469.5101,2521.449525,Stable Pair,1k–5k,≤100k,5042.682736363637,≤10k
763,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-28,1.32,16,111770.3636,3493.04806,Stable Pair,1k–5k,100k–500k,6985.647725,≤10k
764,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-29,4.2700000000000005,18,190741.5852,5303.909768,Stable Pair,5k–10k,100k–500k,10596.754733333333,10k–50k
765,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-31,3.9,14,2476694.718,88455.5796,Stable Pair,50k–100k,1M–5M,176906.76557142855,100k–200k
